imdb_id,movie_title,genre,movie_id
93075,The Gate,"Horror,Fantasy",2451
99636,The Gate II: Trespassers,Horror,2452
90768,The Boy Who Could Fly,"Drama,Family,Fantasy,Science Fiction",2453
51622,The Fly,"Drama,Horror,Science Fiction",2454
91064,The Fly,"Horror,Science Fiction",2455
97368,The Fly II,"Horror,Science Fiction,Thriller",2456
91875,Running Scared,"Thriller,Action,Comedy,Crime",2457
90660,Armed and Dangerous,"Action,Comedy,Crime",2458
72271,The Texas Chain Saw Massacre,Horror,2459
92076,The Texas Chainsaw Massacre 2,Horror,2460
99994,Leatherface: Texas Chainsaw Massacre III,"Horror,Thriller",2461
110978,Texas Chainsaw Massacre: The Next Generation,"Horror,Comedy,Thriller",2462
91877,Ruthless People,Comedy,2463
92112,Trick or Treat,"Horror,Music",2464
90917,Deadly Friend,"Horror,Science Fiction",2465
90710,Belizaire the Cajun,"Romance,Drama,History",2466
91605,The Name of the Rose,"Drama,Thriller,Mystery",2467
91306,Jumpin' Jack Flash,"Romance,Comedy,Thriller",2468
91738,Peggy Sue Got Married,"Comedy,Drama,Fantasy,Romance",2469
90555,Crocodile Dundee,"Adventure,Comedy",2470
92493,Crocodile Dundee II,"Adventure,Comedy",2471
92105,Tough Guys,"Comedy,Crime",2472
91991,Soul Man,Comedy,2473
90863,The Color of Money,Drama,2474
90567,52 Pick-Up,"Crime,Drama,Thriller",2475
91187,Heartbreak Ridge,"Action,Comedy,Drama,War",2476
91055,Firewalker,"Action,Adventure,Comedy",2477
92086,¡Three Amigos!,"Comedy,Western",2478
120683,Gloria,"Drama,Action,Thriller,Crime",2479
119773,Nettoyage à sec,Drama,2480
151691,My Name Is Joe,"Drama,Romance",2481
149151,Still Crazy,"Comedy,Music",2482
112922,El día de la bestia,"Action,Comedy,Horror,Crime",2483
120095,Tinseltown,,2484
160862,She's All That,"Comedy,Romance",2485
138279,The 24 Hour Woman,"Comedy,Romance",2486
163984,"Blood, Guts, Bullets and Octane","Action,Comedy,Thriller",2487
54167,Peeping Tom,"Horror,Thriller",2488
152548,Spanish Fly,,2489
120784,Payback,"Drama,Action,Thriller,Crime",2490
145893,Simply Irresistible,Comedy,2491
138987,20 Dates,"Romance,Comedy",2492
128133,Comedian Harmonists,"Music,Drama",2493
174852,The Last Days,"Documentary,Drama,History,War",2494
70544,La planète sauvage,"Animation,Fantasy,Science Fiction",2495
124298,Blast from the Past,"Comedy,Romance",2496
139462,Message in a Bottle,"Romance,Drama",2497
120764,My Favorite Martian,"Comedy,Drama,Family,Science Fiction",2498
119207,"God Said, 'Ha!'",Comedy,2499
155776,Jawbreaker,Comedy,2500
132477,October Sky,"Drama,Family",2501
151804,Office Space,"Comedy,Crime",2502
156901,سیب,Drama,2503
137338,200 Cigarettes,"Comedy,Drama,Romance",2504
134273,8MM,"Thriller,Crime,Mystery",2505
123209,The Other Sister,"Comedy,Drama,Romance",2506
120618,Breakfast of Champions,Comedy,2507
181322,The Breaks,Comedy,2508
119054,Eight Days a Week,"Comedy,Drama,Romance",2509
70334,The Long Goodbye,"Thriller,Crime,Drama,Mystery",2511
84390,楢山節考,Drama,2512
98084,Pet Sematary,"Drama,Horror",2513
105128,Pet Sematary II,Horror,2514
106557,Children of the Corn II: The Final Sacrifice,Horror,2515
109415,Children of the Corn III: Urban Harvest,"Thriller,Horror",2516
85333,Christine,Horror,2517
84412,Night Shift,Comedy,2518
51744,House on Haunted Hill,"Drama,Horror,Thriller",2519
65377,Airport,"Action,Drama,Thriller",2520
71110,Airport 1975,"Action,Adventure,Drama,Thriller",2521
75648,Airport '77,"Action,Adventure,Drama,Thriller",2522
76636,Rollercoaster,"Action,Thriller",2523
72308,The Towering Inferno,"Action,Thriller",2524
80354,Alligator,"Horror,Science Fiction,Thriller",2525
79550,Meteor,"Action,Science Fiction,Thriller",2526
70909,Westworld,"Action,Adventure,Drama,Horror,Science Fiction,Thriller,Western",2527
74812,Logan's Run,"Adventure,Action,Romance,Science Fiction",2528
63442,Planet of the Apes,"Science Fiction,Adventure,Drama,Action",2529
65462,Beneath the Planet of the Apes,"Adventure,Science Fiction,Mystery",2530
69768,Battle for the Planet of the Apes,"Action,Science Fiction",2531
68408,Conquest of the Planet of the Apes,"Action,Science Fiction",2532
67065,Escape from the Planet of the Apes,"Action,Science Fiction",2533
77189,Avalanche,"Action,Adventure,Drama",2534
71455,Earthquake,"Action,Drama,Thriller",2535
78740,The Concorde... Airport '79,"Action,Drama,Thriller",2536
78856,Beyond the Poseidon Adventure,"Action,Adventure,Drama",2537
175550,The Dancemaker,Documentary,2538
122933,Analyze This,"Comedy,Crime",2539
142192,The Corruptor,"Action,Crime,Mystery,Thriller",2540
139134,Cruel Intentions,"Drama,Romance,Thriller",2541
120735,"Lock, Stock and Two Smoking Barrels","Comedy,Crime",2542
127288,Six Ways to Sunday,Comedy,2543
157208,L'école de la chair,"Romance,Drama,Mystery",2544
159696,Relax... It's Just Sex,Comedy,2545
120646,The Deep End of the Ocean,"Drama,Mystery",2546
125778,Harvest,Drama,2547
144814,The Rage: Carrie 2,"Horror,Thriller,Science Fiction",2548
131646,Wing Commander,"Action,Science Fiction",2549
57129,The Haunting,"Mystery,Horror,Thriller",2550
94964,Dead Ringers,"Drama,Horror,Thriller",2551
107626,My Boyfriend's Back,"Comedy,Romance",2552
54443,Village of the Damned,"Horror,Science Fiction",2553
56931,Children of the Damned,"Science Fiction,Thriller",2554
118665,Baby Geniuses,"Science Fiction,Comedy,Family",2555
120859,Telling You,"Drama,Comedy,Romance",2556
157016,Seul contre tous,"Drama,Thriller",2557
141098,Forces of Nature,"Romance,Comedy",2558
160429,The King and I,"Animation,Drama,Family",2559
129332,Ravenous,"Comedy,Horror,Thriller,Western",2560
139668,True Crime,"Crime,Drama",2561
118682,Bandits,"Action,Drama,Foreign",2562
118892,Dangerous Beauty,"Drama,Romance",2563
116192,The Empty Mirror,Drama,2564
49408,The King and I,"Drama,Music,Romance",2565
187819,Doug's 1st Movie,"Animation,Family,Comedy",2566
131369,Edtv,Comedy,2567
120757,The Mod Squad,"Action,Mystery,Thriller",2568
122906,Among Giants,"Comedy,Romance",2569
120613,A Walk on the Moon,"Drama,Romance",2570
133093,The Matrix,"Action,Science Fiction",2571
147800,10 Things I Hate About You,"Comedy,Romance,Drama",2572
120274,"Tango, no me dejes nunca","Drama,Foreign,Romance",2573
129280,The Out-of-Towners,Comedy,2574
120449,La vie rêvée des anges,"Drama,Foreign",2575
116932,"Love, etc.",,2576
119665,Metroland,"Comedy,Drama",2577
127302,The Sticky Fingers of Time,"Science Fiction,Drama",2578
154506,Following,"Crime,Drama,Thriller",2579
139239,Go,"Crime,Comedy,Thriller",2580
151738,Never Been Kissed,"Romance,Comedy,Drama",2581
105399,双龙会,"Comedy,Action",2582
126250,Cookie's Fortune,"Comedy,Drama,Thriller",2583
166195,Foolish,"Comedy,Drama",2584
133363,Los amantes del círculo polar,"Drama,Mystery,Romance",2585
119219,Goodbye Lover,"Thriller,Comedy,Crime,Mystery",2586
123964,Life,"Comedy,Crime",2587
143261,Friends & Lovers,"Comedy,Romance,Drama",2589
136244,Hideous Kinky,"Romance,Drama",2590
123923,Jeanne et le garçon formidable,Drama,2591
139394,The Joyriders,,2592
110570,Il mostro,Comedy,2593
125659,Abre los ojos,"Drama,Thriller",2594
188996,Fotoamator,"TV Movie,History,Documentary,War",2595
133189,SLC Punk,"Crime,Romance,Comedy,Drama,Music",2596
120836,Lost & Found,"Comedy,Romance",2597
120797,Pushing Tin,"Comedy,Drama",2598
126886,Election,Comedy,2599
120907,eXistenZ,"Action,Thriller,Science Fiction,Horror",2600
119546,A Little Bit of Soul,,2601
76164,猩猩王,"Science Fiction,Action,Fantasy",2602
128370,Nô,"Drama,Foreign",2603
168950,Let It Come Down: The Life of Paul Bowles,Documentary,2604
137494,Entrapment,"Romance,Drama,Mystery",2605
138510,Idle Hands,"Thriller,Comedy,Horror",2606
162973,Get Real,"Drama,Romance",2607
120697,Heaven,"Crime,Thriller",2608
115669,变脸,Drama,2609
138874,Three Seasons,"Drama,Foreign",2610
155388,The Winslow Boy,Drama,2611
37913,Mildred Pierce,"Crime,Drama",2612
87799,Night of the Comet,"Comedy,Horror,Science Fiction",2613
90837,Chopping Mall,"Horror,Science Fiction",2614
89652,My Science Project,"Comedy,Family,Fantasy,Science Fiction",2615
99422,Dick Tracy,"Adventure,Action,Comedy,Thriller,Crime",2616
120616,The Mummy,"Adventure,Action,Fantasy",2617
118826,The Castle,"Drama,Comedy",2618
188052,Mascara,,2619
120865,This Is My Father,"Drama,Romance",2620
115005,Tian yu,"Drama,Foreign",2621
140379,A Midsummer Night's Dream,"Fantasy,Drama,Comedy,Romance",2622
160298,Trippin',"Comedy,Romance",2623
165078,ワンダフルライフ,"Fantasy,Drama",2624
115693,黑侠,Action,2625
138414,Edge of Seventeen,"Comedy,Drama,Romance",2626
120659,Endurance,Drama,2627
120915,Star Wars: Episode I - The Phantom Menace,"Adventure,Action,Science Fiction",2628
166252,The Love Letter,"Comedy,Drama,Romance",2629
149723,L'assedio,"Drama,Romance",2630
120680,Frogs for Snakes,"Thriller,Comedy,Crime",2631
59643,Rekopis znaleziony w Saragossie,"Comedy,Drama,Fantasy,Mystery",2632
23245,The Mummy,Horror,2633
53085,The Mummy,Horror,2634
37098,The Mummy's Curse,Horror,2635
37099,The Mummy's Ghost,Horror,2636
32818,The Mummy's Hand,Horror,2637
35096,The Mummy's Tomb,"Drama,Fantasy,Horror,Mystery,Thriller",2638
82766,Mommie Dearest,Drama,2639
78346,Superman,"Action,Adventure,Fantasy,Science Fiction",2640
81573,Superman II,"Action,Adventure,Fantasy,Science Fiction",2641
86393,Superman III,"Comedy,Action,Adventure,Fantasy,Science Fiction",2642
94074,Superman IV: The Quest for Peace,"Action,Adventure,Science Fiction",2643
21814,Dracula,Horror,2644
37793,House of Dracula,"Horror,Science Fiction",2646
36931,House of Frankenstein,"Fantasy,Horror,Science Fiction,Thriller",2647
21884,Frankenstein,"Drama,Horror,Science Fiction",2648
31951,Son of Frankenstein,"Horror,Science Fiction",2649
34786,The Ghost of Frankenstein,"Fantasy,Horror,Science Fiction",2650
35899,Frankenstein Meets the Wolf Man,"Fantasy,Horror,Science Fiction",2651
50280,The Curse of Frankenstein,"Horror,Science Fiction",2652
36376,Son of Dracula,"Fantasy,Horror",2653
34398,The Wolf Man,"Horror,Drama",2654
89308,Howling II: Stirba - Werewolf Bitch,"Thriller,Horror",2655
48696,Tarantula,"Horror,Science Fiction,Thriller",2656
73629,The Rocky Horror Picture Show,"Comedy,Horror,Music,Science Fiction",2657
42469,The Flying Saucer,"Thriller,Science Fiction",2658
84156,It Came from Hollywood,"Comedy,Documentary",2659
44121,The Thing from Another World,"Horror,Science Fiction",2660
45920,It Came from Outer Space,"Horror,Science Fiction",2661
46534,The War of the Worlds,"Horror,Science Fiction,Thriller",2662
48215,It Came from Beneath the Sea,"Horror,Science Fiction",2663
49366,Invasion of the Body Snatchers,"Horror,Science Fiction",2664
49169,Earth vs. the Flying Saucers,"Action,Science Fiction",2665
49370,It Conquered the World,"Horror,Science Fiction,Thriller",2666
49516,The Mole People,"Adventure,Fantasy,Horror,Science Fiction",2667
84745,Swamp Thing,"Horror,Science Fiction",2668
53183,Pork Chop Hill,"Action,War,Drama",2669
52151,"Run Silent, Run Deep","Drama,War",2670
125439,Notting Hill,"Romance,Comedy,Drama",2671
139809,The Thirteenth Floor,"Thriller,Science Fiction,Mystery",2672
156794,Μια αιωνιότητα και μια μέρα,Drama,2673
126859,The Loss of Sexual Innocence,Drama,2674
138590,The Man with Rain in His Shoes,"Comedy,Drama,Romance",2675
128278,Instinct,"Drama,Mystery,Thriller",2676
186508,Buena Vista Social Club,"Documentary,Music",2677
126261,Desert Blue,"Comedy,Drama",2678
1736049,A Place at the Table,Documentary,103208
1736049,A Place at the Table,Documentary,103208
139216,Floating,Drama,2680
141105,Free Enterprise,"Comedy,Romance",2681
164085,Limbo,"Adventure,Drama,Thriller",2682
145660,Austin Powers: The Spy Who Shagged Me,"Adventure,Comedy,Crime,Science Fiction",2683
143924,Promise Her Anything,"Comedy,Drama,Fantasy",2684
156820,Le nain rouge,"Drama,Comedy",2685
120802,The Red Violin,"Drama,Thriller,Mystery,Music,Romance",2686
120855,Tarzan,"Adventure,Animation,Drama,Family",2687
144214,The General's Daughter,"Crime,Drama,Mystery,Thriller",2688
184510,Get Bruce!,"Comedy,Documentary",2689
122541,An Ideal Husband,"Drama,Comedy,Romance",2690
120731,La leggenda del pianista sull'oceano,Fantasy,2691
130827,Lola rennt,"Action,Drama,Thriller",2692
120370,Trekkies,Documentary,2693
142342,Big Daddy,"Comedy,Drama",2694
139898,The Boys,Drama,2695
119038,Le Dîner de cons,Comedy,2696
119743,My Son the Fanatic,"Drama,Comedy,Foreign",2697
120554,Zone 39,Science Fiction,2698
99052,Arachnophobia,"Comedy,Horror",2699
158983,"South Park: Bigger, Longer & Uncut","Animation,Comedy,Music",2700
120891,Wild Wild West,"Action,Adventure,Comedy,Science Fiction,Western",2701
162677,Summer of Sam,"Thriller,Drama,Crime,Romance",2702
149964,Broken Vessels,Drama,2703
101318,Les Amants du Pont-Neuf,"Drama,Romance",2704
167925,"Fin août, début septembre","Drama,Foreign",2705
163651,American Pie,"Comedy,Romance",2706
137363,Arlington Road,"Drama,Thriller,Mystery",2707
137439,Conte d'automne,"Drama,Romance",2708
158811,Muppets from Space,"Fantasy,Comedy,Science Fiction,Family",2709
185937,The Blair Witch Project,"Horror,Mystery",2710
120899,My Life So Far,"Comedy,Drama",2711
120663,Eyes Wide Shut,"Mystery,Drama",2712
139414,Lake Placid,"Horror,Comedy,Action,Science Fiction,Thriller",2713
161100,The Wood,"Comedy,Drama,Romance",2714
120878,The Velocity of Gary,"Drama,Romance",2715
87332,Ghostbusters,"Comedy,Fantasy",2716
97428,Ghostbusters II,"Comedy,Fantasy",2717
157503,Drop Dead Gorgeous,Comedy,2718
171363,The Haunting,"Horror,Thriller,Fantasy,Mystery",2719
141369,Inspector Gadget,"Action,Adventure,Comedy,Family",2720
162710,Trick,"Comedy,Romance",2721
149261,Deep Blue Sea,"Action,Science Fiction,Thriller",2722
132347,Mystery Men,"Adventure,Fantasy,Action,Comedy,Science Fiction",2723
163187,Runaway Bride,"Comedy,Romance",2724
162830,Twin Falls Idaho,"Drama,Romance",2725
49406,The Killing,"Drama,Action,Thriller,Crime",2726
48254,Killer's Kiss,"Crime,Drama,Thriller",2727
54331,Spartacus,"Action,Drama,History",2728
56193,Lolita,"Drama,Romance",2729
72684,Barry Lyndon,"Drama,Romance,War",2730
53198,Les Quatre Cents Coups,Drama,2731
55032,Jules et Jim,"Drama,Romance",2732
96378,Vibes,"Romance,Action,Comedy",2733
91557,The Mosquito Coast,"Adventure,Drama",2734
91129,The Golden Child,"Action,Adventure,Comedy",2735
90774,Brighton Beach Memoirs,"Comedy,Drama,Romance",2736
92585,Assassination,"Drama,Action,Thriller",2737
90886,Crimes of the Heart,"Drama,Family",2738
88939,The Color Purple,Drama,2739
91343,The Kindred,"Horror,Science Fiction",2740
91637,No Mercy,"Action,Crime,Thriller",2741
92068,Tenue de soirée,"Crime,Drama,Comedy",2742
91613,Native Son,Drama,2743
91699,Otello,,2744
91530,The Mission,"Adventure,Drama,Action,History",2745
91419,Little Shop of Horrors,"Horror,Comedy,Music",2746
54033,The Little Shop of Horrors,Comedy,2747
92534,Allan Quatermain and the Lost City of Gold,"Action,Adventure,Comedy",2748
91554,The Morning After,"Crime,Drama,Mystery,Thriller",2749
93818,Radio Days,"Comedy,Drama",2750
93051,From the Hip,"Comedy,Drama",2751
93690,Outrageous Fortune,"Action,Comedy,Mystery",2752
92627,The Bedroom Window,"Crime,Thriller,Mystery",2753
92850,Deadtime Stories,"Horror,Thriller",2754
93415,Light of Day,"Music,Drama",2755
94293,Wanted: Dead or Alive,"Action,Thriller,Crime,Drama",2756
83967,Frances,Drama,2757
89816,Plenty,"Drama,Romance",2758
144168,Dick,Comedy,2759
129111,The Gambler,,2760
129167,The Iron Giant,"Adventure,Animation,Family,Fantasy,Science Fiction",2761
167404,The Sixth Sense,"Mystery,Thriller,Drama",2762
155267,The Thomas Crown Affair,"Drama,Crime,Romance",2763
63688,The Thomas Crown Affair,"Romance,Crime,Thriller,Drama",2764
122515,The Acid House,"Comedy,Drama",2765
168449,The Adventures of Sebastian Cole,"Drama,Comedy",2766
120709,Illuminata,Drama,2767
120210,Stiff Upper Lips,Comedy,2768
138946,The Yards,"Drama,Action,Thriller,Crime",2769
131325,Bowfinger,Comedy,2770
120620,Brokedown Palace,"Drama,Thriller",2771
165710,Detroit Rock City,"Comedy,Music",2772
176422,Alice et Martin,"Drama,Romance",2773
168987,Better Than Chocolate,"Drama,Romance",2774
138487,Head On,Drama,2775
119614,"Marcello Mastroianni: mi ricordo, sì, io mi ricordo",Documentary,2776
15693,Cobra,"Drama,Romance",2777
113965,Never Talk to Strangers,"Thriller,Romance",2778
77663,Heaven Can Wait,"Fantasy,Drama,Comedy,Romance",2779
57449,The Raven,"Comedy,Fantasy,Horror",2780
53363,The Tingler,Horror,2781
55304,The Pit and the Pendulum,"Fantasy,Horror,Drama",2782
59821,The Tomb of Ligeia,"Horror,Drama",2783
58333,The Masque of the Red Death,"Drama,Horror",2784
56552,Tales of Terror,"Thriller,Comedy,Horror,Mystery",2785
91178,Haunted Honeymoon,"Comedy,Horror,Music",2786
88889,Cat's Eye,"Comedy,Thriller,Horror",2787
66765,And Now for Something Completely Different,Comedy,2788
77394,Damien: Omen II,"Action,Drama,Horror,Thriller",2789
82377,Omen III: The Final Conflict,"Drama,Horror,Thriller",2790
80339,Airplane!,Comedy,2791
83530,Airplane II: The Sequel,Comedy,2792
118604,An American Werewolf in Paris,"Horror,Comedy",2793
89670,National Lampoon’s European Vacation,"Adventure,Comedy,Romance",2794
85995,National Lampoon's Vacation,"Comedy,Adventure,Romance",2795
95188,Funny Farm,Comedy,2796
94737,Big,"Fantasy,Drama,Comedy,Romance,Family",2797
100419,Problem Child,Comedy,2798
102719,Problem Child 2,Comedy,2799
104740,Little Nemo: Adventures In Slumberland,"Adventure,Animation,Family,Fantasy",2800
119843,Oscar and Lucinda,"Drama,Romance",2801
96244,Tequila Sunrise,"Action,Adventure,Crime,Romance,Thriller",2802
107798,The Pelican Brief,"Drama,Mystery,Thriller,Crime",2803
85334,A Christmas Story,"Comedy,Family",2804
130121,Mickey Blue Eyes,"Comedy,Crime,Romance",2805
133046,Teaching Mrs. Tingle,"Comedy,Thriller",2806
176269,Universal Soldier: The Return,"Action,Science Fiction",2807
105698,Universal Soldier,"Thriller,Action,Science Fiction,Crime",2808
188863,Love Stinks,"Comedy,Romance",2809
156887,パーフェクトブルー,"Animation,Thriller",2810
119692,With Friends Like These...,"Horror,Science Fiction",2811
160401,In Too Deep,"Drama,Action,Thriller,Crime",2812
181833,The Source,"Documentary,Foreign",2813
52602,The Bat,"Horror,Mystery,Thriller",2814
91278,Iron Eagle,"Action,Thriller,War",2815
95382,Iron Eagle II,"Action,Adventure,Drama,Thriller",2816
103617,Iron Eagle III,"Action,Thriller",2817
113438,Iron Eagle IV,"Action,Adventure",2818
73802,Three Days of the Condor,"Action,Thriller,Mystery",2819
58175,Hamlet from the Lunt-Fontanne Theatre,,2820
10418,Male and Female,"Adventure,Drama",2821
104839,Medicine Man,Adventure,2822
10726,"Die Spinnen, 1. Teil - Der Goldene See",Adventure,2823
181733,On the Ropes,,2824
163185,Rosie,,2825
120657,The 13th Warrior,"Adventure,Fantasy,Action",2826
138304,The Astronaut's Wife,"Drama,Science Fiction,Thriller",2827
160236,Dudley Do-Right,"Comedy,Family,Romance",2828
164108,The Muse,"Fantasy,Comedy",2829
169145,Bure baruta,Drama,2830
160216,A Dog Of Flanders,"Drama,Family",2831
144286,The Lost Son,"Mystery,Thriller",2832
119586,Lucie Aubrac,Drama,2833
120747,"Martha – Meet Frank, Daniel and Laurence","Comedy,Romance",2834
163579,Chill Factor,"Action,Comedy,Thriller",2835
125971,Outside Providence,"Romance,Comedy,Drama",2836
126810,Bedrooms and Hallways,"Comedy,Drama,Romance",2837
125211,I Woke Up Early The Day I Died,Comedy,2838
157183,West Beyrouth,"Romance,Drama,Comedy",2839
145531,Stigmata,Horror,2840
164181,Stir of Echoes,"Horror,Mystery,Thriller",2841
133412,Best Laid Plans,"Drama,Thriller,Crime",2842
118843,"Crna mačka, beli mačor","Comedy,Romance",2843
151582,The Minus Man,"Drama,Thriller",2844
178988,Whiteboyz,"Comedy,Drama,Music",2845
97050,Koneko monogatari,"Adventure,Drama,Family",2846
31762,Only Angels Have Wings,"Action,Adventure,Drama,Romance",2847
45251,Othello,"Drama,Romance",2848
102741,Queens Logic,"Comedy,Drama",2849
107895,Public Access,"Drama,Thriller",2850
88146,A Soldier's Story,"Drama,Mystery,War",2852
76150,Alice Sweet Alice,"Horror,Mystery,Thriller",2853
69994,Don't Look in the Basement,"Horror,Thriller",2854
86014,Nightmares,"Science Fiction,Horror",2855
59297,I Saw What You Did,"Horror,Mystery,Thriller",2856
63823,Yellow Submarine,"Animation,Fantasy,Music",2857
169547,American Beauty,Drama,2858
88178,Stop Making Sense,"Documentary,Music",2859
181316,Blue Streak,"Action,Comedy,Crime",2860
126916,For Love of the Game,"Drama,Romance",2861
80491,Caligola,"Drama,History,Romance",2862
58182,A Hard Day's Night,"Comedy,Music",2863
127296,Splendor,Comedy,2864
173390,Sugar Town,Comedy,2865
77280,The Buddy Holly Story,Drama,2866
89175,Fright Night,Horror,2867
97390,Fright Night Part 2,"Comedy,Horror",2868
111342,La séparation,"Drama,Foreign",2869
61385,Barefoot in the Park,"Comedy,Romance",2870
68473,Deliverance,"Drama,Adventure,Thriller",2871
82348,Excalibur,"Fantasy,Adventure",2872
125879,Lulu on the Bridge,"Drama,Mystery,Romance,Thriller",2873
50814,The Pajama Game,"Comedy,Music",2874
108185,Sommersby,"Drama,Thriller,Mystery,Romance",2875
111419,Thumbelina,"Animation,Drama,Family,Fantasy",2876
73812,Tommy,"Drama,Music",2877
82511,Hell Night,Horror,2878
99558,飛鷹計劃,"Action,Adventure,Crime,Thriller",2879
91431,龍兄虎弟,"Adventure,Action,Comedy",2880
150377,Double Jeopardy,"Crime,Drama,Mystery,Thriller",2881
120716,Jakob the Liar,"Comedy,Drama,History",2882
140397,Mumford,"Comedy,Drama,Romance",2883
129884,Dog Park,"Romance,Comedy",2884
160338,Guinevere,"Drama,Romance",2885
159421,The Adventures of Elmo in Grouchland,Family,2886
168172,Simon Sez,"Action,Comedy,Thriller",2887
164114,Drive Me Crazy,"Drama,Comedy,Romance,Family",2888
134618,"Mystery, Alaska","Drama,Comedy",2889
120188,Three Kings,"Action,Adventure,Comedy",2890
162360,"Happy, Texas","Comedy,Crime",2891
133122,New Rose Hotel,"Drama,Science Fiction,Mystery",2892
134033,Plunkett & MacLeane,"Drama,Action,Comedy",2893
68990,Napoleon and Samantha,"Action,Adventure,Drama,Family",2895
60095,Alvarez Kelly,"Action,War,Western",2896
87188,E la nave va,"Comedy,Drama,Foreign,Music",2897
106664,The Dark Half,"Mystery,Horror",2898
31397,Gulliver's Travels,"Action,Adventure,Animation,Family",2899
95652,Monkey Shines,"Thriller,Drama,Horror,Science Fiction",2900
79714,Phantasm,"Horror,Science Fiction",2901
86154,Psycho II,"Horror,Mystery,Thriller",2902
91799,Psycho III,"Horror,Thriller",2903
23369,Rain,Drama,2904
56443,椿三十郎,"Drama,Action,Comedy",2905
156934,Random Hearts,"Drama,Romance",2906
167427,Superstar,"Comedy,Family",2907
171804,Boys Don't Cry,"Crime,Drama",2908
150574,"Five Wives, Three Secretaries and Me",Documentary,2909
168740,L'ennui,"Drama,Romance",2910
176415,El abuelo,"Drama,Foreign",2911
165854,The Limey,"Action,Crime,Drama,Mystery,Thriller",2912
165874,The Mating Habits of the Earthbound Human,"Comedy,Romance,Science Fiction",2913
143746,Molly,"Drama,Comedy,Romance",2914
86200,Risky Business,"Comedy,Romance",2915
100802,Total Recall,"Action,Adventure,Science Fiction",2916
82089,Body Heat,"Drama,Thriller,Crime,Romance",2917
91042,Ferris Bueller's Day Off,Comedy,2918
86617,The Year of Living Dangerously,"War,Drama,Romance",2919
37674,Les Enfants du Paradis,"Drama,Romance",2920
68699,High Plains Drifter,Western,2921
61747,Hang 'em High,Western,2922
76123,Citizen's Band,Comedy,2923
80179,醉拳,"Action,Comedy",2924
65571,Il conformista,Drama,2925
95270,Hairspray,"Comedy,Family,Music",2926
37558,Brief Encounter,"Drama,Romance",2927
87980,The Razor's Edge,Drama,2928
82979,Reds,"Drama,History",2929
176093,Return with Honor,Documentary,2930
97223,Dom za vešanje,"Drama,Comedy,Crime,Fantasy",2931
77405,Days of Heaven,"Drama,Romance",2932
57058,Le Feu Follet,Drama,2933
90636,El amor brujo,,2934
33804,The Lady Eve,"Comedy,Romance",2935
34240,Sullivan's Travels,"Adventure,Comedy,Drama,Romance",2936
35169,The Palm Beach Story,"Comedy,Romance",2937
91214,Hombre mirando al sudeste,"Mystery,Science Fiction,Drama",2938
46126,Niagara,"Crime,Drama,Thriller",2939
38559,Gilda,"Drama,Romance,Thriller",2940
52225,South Pacific,"Music,Romance,War",2941
85549,Flashdance,"Drama,Music,Romance",2942
104507,Indochine,"Drama,Romance",2943
61578,The Dirty Dozen,"Action,Adventure,War",2944
87722,Mike's Murder,"Drama,Mystery,Thriller",2945
59260,Help!,"Comedy,Music",2946
58150,Goldfinger,"Adventure,Action,Thriller",2947
57076,From Russia with Love,"Action,Thriller,Adventure",2948
55928,Dr. No,"Adventure,Action,Thriller",2949
80453,The Blue Lagoon,"Romance,Adventure,Drama",2950
58461,Per un pugno di dollari,Western,2951
119256,Hard Eight,"Drama,Thriller",2952
104431,Home Alone 2: Lost in New York,"Comedy,Family,Adventure,Crime",2953
79709,Penitentiary,"Action,Drama",2954
84485,Penitentiary II,"Action,Thriller",2955
94008,Someone to Watch Over Me,"Crime,Drama,Romance,Thriller",2956
17423,Sparrows,Drama,2957
133117,Naturally Native,Drama,2958
137523,Fight Club,Drama,2959
187712,Beefcake,"Drama,History,Documentary",2960
160916,The Story of Us,"Comedy,Drama,Romance",2961
119114,Fever Pitch,"Comedy,Romance",2962
160672,Joe the King,"Crime,Drama",2963
192194,Julien Donkey-Boy,"Comedy,Drama",2964
203408,The Omega Code,"Horror,Thriller",2965
166896,The Straight Story,Drama,2966
48977,The Bad Seed,"Crime,Drama,Horror,Thriller",2967
81633,Time Bandits,"Family,Fantasy,Science Fiction,Adventure,Comedy",2968
61138,Un Homme et une femme,"Drama,Romance",2969
83946,Fitzcarraldo,"Action,Adventure,Drama",2970
78754,All That Jazz,"Drama,Music",2971
93206,Hong gao liang,"Drama,War",2972
97123,Crimes and Misdemeanors,"Comedy,Drama",2973
200469,Bats,"Horror,Thriller",2974
168501,The Best Man,"Drama,Comedy",2975
163988,Bringing Out the Dead,Drama,2976
142201,Crazy in Alabama,"Comedy,Drama",2977
144640,Three to Tango,"Comedy,Romance",2978
172627,Body Shots,"Drama,Romance",2979
148462,Men Cry Bullets,"Comedy,Drama",2980
72742,Brother Can You Spare A Dime,Documentary,2981
99710,The Guardian,"Drama,Horror,Mystery,Thriller",2982
59319,The Ipcress File,Thriller,2983
67527,On Any Sunday,Documentary,2984
93870,RoboCop,"Action,Thriller,Science Fiction",2985
100502,RoboCop 2,"Action,Adventure,Crime,Science Fiction,Thriller",2986
96438,Who Framed Roger Rabbit,"Fantasy,Animation,Comedy,Crime,Family",2987
81150,Melvin and Howard,"Comedy,Drama",2988
82398,For Your Eyes Only,"Adventure,Action,Thriller",2989
97742,Licence to Kill,"Adventure,Action,Thriller",2990
